table_no,no,kabupaten,metric,value
41,27.0,KAB. SAMPANG,l_+_p,84.71001757
41,27.0,KAB. SAMPANG,l_jumlah,7280.0
41,27.0,KAB. SAMPANG,l,78.01114445
41,27.0,KAB. SAMPANG,p_jumlah,6974.0
41,27.0,KAB. SAMPANG,p,73.83800953
41,27.0,KAB. SAMPANG,l_+_p_jumlah,14254
41,27.0,KAB. SAMPANG,l_+_p,75.91202002
41,27.0,KAB. SAMPANG,l_jumlah,7118.0
41,27.0,KAB. SAMPANG,l,75.84443261
41,27.0,KAB. SAMPANG,p_jumlah,6662.0
41,27.0,KAB. SAMPANG,p,73.6865391
41,27.0,KAB. SAMPANG,l_+_p_jumlah,13780
41,27.0,KAB. SAMPANG,l_+_p,74.785629
41,27.0,KAB. SAMPANG,l_jumlah,6468.0
41,27.0,KAB. SAMPANG,l,68.91848695
41,27.0,KAB. SAMPANG,p_jumlah,6188.0
41,27.0,KAB. SAMPANG,p,68.44375622
41,27.0,KAB. SAMPANG,l_+_p_jumlah,12656
41,27.0,KAB. SAMPANG,l_+_p,68.68555302
41,27.0,KAB. SAMPANG,l_jumlah,7271.0
41,27.0,KAB. SAMPANG,l,77.9147021
41,27.0,KAB. SAMPANG,p_jumlah,6916.0
41,27.0,KAB. SAMPANG,p,73.223928
41,27.0,KAB. SAMPANG,l_+_p_jumlah,14187
41,27.0,KAB. SAMPANG,l_+_p,75.55520051
41,28.0,KAB. PAMEKASAN,col_2,21
41,28.0,KAB. PAMEKASAN,l,7043.0
41,28.0,KAB. PAMEKASAN,p,7270.0
41,28.0,KAB. PAMEKASAN,l+p,14313
41,28.0,KAB. PAMEKASAN,l,7184.0
41,28.0,KAB. PAMEKASAN,p,6862.0
41,28.0,KAB. PAMEKASAN,l+p,14046
41,28.0,KAB. PAMEKASAN,l_jumlah,7040.0
41,28.0,KAB. PAMEKASAN,l,99.95740452
41,28.0,KAB. PAMEKASAN,p_jumlah,6312.0
41,28.0,KAB. PAMEKASAN,p,86.82255846
41,28.0,KAB. PAMEKASAN,l_+_p_jumlah,13352
41,28.0,KAB. PAMEKASAN,l_+_p,93.28582408
41,28.0,KAB. PAMEKASAN,l_jumlah,6507.0
41,28.0,KAB. PAMEKASAN,l,92.3896067
41,28.0,KAB. PAMEKASAN,p_jumlah,5959.0
41,28.0,KAB. PAMEKASAN,p,81.96698762
41,28.0,KAB. PAMEKASAN,l_+_p_jumlah,12466
41,28.0,KAB. PAMEKASAN,l_+_p,87.09564731
41,28.0,KAB. PAMEKASAN,l_jumlah,6368.0
41,28.0,KAB. PAMEKASAN,l,88.64142539
41,28.0,KAB. PAMEKASAN,p_jumlah,5742.0
41,28.0,KAB. PAMEKASAN,p,83.67822792
41,28.0,KAB. PAMEKASAN,l_+_p_jumlah,12110
41,28.0,KAB. PAMEKASAN,l_+_p,86.2167165
41,28.0,KAB. PAMEKASAN,l_jumlah,5697.0
41,28.0,KAB. PAMEKASAN,l,79.30122494
41,28.0,KAB. PAMEKASAN,p_jumlah,5202.0
41,28.0,KAB. PAMEKASAN,p,75.8088021
41,28.0,KAB. PAMEKASAN,l_+_p_jumlah,10899
41,28.0,KAB. PAMEKASAN,l_+_p,77.59504485
41,28.0,KAB. PAMEKASAN,l_jumlah,6496.0
41,28.0,KAB. PAMEKASAN,l,92.23342326
41,28.0,KAB. PAMEKASAN,p_jumlah,5912.0
41,28.0,KAB. PAMEKASAN,p,81.32049519
41,28.0,KAB. PAMEKASAN,l_+_p_jumlah,12408
41,28.0,KAB. PAMEKASAN,l_+_p,86.6904213
41,29.0,KAB. SUMENEP,col_2,31
41,29.0,KAB. SUMENEP,l,8094.0
41,29.0,KAB. SUMENEP,p,8599.0
41,29.0,KAB. SUMENEP,l+p,16693
41,29.0,KAB. SUMENEP,l,8388.0
41,29.0,KAB. SUMENEP,p,8007.0
41,29.0,KAB. SUMENEP,l+p,16395
41,29.0,KAB. SUMENEP,l_jumlah,7160.0
41,29.0,KAB. SUMENEP,l,88.46058809
41,29.0,KAB. SUMENEP,p_jumlah,6751.0
41,29.0,KAB. SUMENEP,p,78.50912897
41,29.0,KAB. SUMENEP,l_+_p_jumlah,13911
41,29.0,KAB. SUMENEP,l_+_p,83.33433176
41,29.0,KAB. SUMENEP,l_jumlah,6974.0
41,29.0,KAB. SUMENEP,l,86.16258957
41,29.0,KAB. SUMENEP,p_jumlah,6742.0
41,29.0,KAB. SUMENEP,p,78.40446564
41,29.0,KAB. SUMENEP,l_+_p_jumlah,13716
41,29.0,KAB. SUMENEP,l_+_p,82.16617744
41,29.0,KAB. SUMENEP,l_jumlah,6951.0
41,29.0,KAB. SUMENEP,l,82.8683834
41,29.0,KAB. SUMENEP,p_jumlah,6675.0
41,29.0,KAB. SUMENEP,p,83.36455601
41,29.0,KAB. SUMENEP,l_+_p_jumlah,13626
41,29.0,KAB. SUMENEP,l_+_p,83.11070448
41,29.0,KAB. SUMENEP,l_jumlah,6868.0
41,29.0,KAB. SUMENEP,l,81.87887458
41,29.0,KAB. SUMENEP,p_jumlah,6545.0
41,29.0,KAB. SUMENEP,p,81.74097665
41,29.0,KAB. SUMENEP,l_+_p_jumlah,13413
41,29.0,KAB. SUMENEP,l_+_p,81.8115279
41,29.0,KAB. SUMENEP,l_jumlah,6945.0
41,29.0,KAB. SUMENEP,l,85.80429948
41,29.0,KAB. SUMENEP,p_jumlah,6676.0
41,29.0,KAB. SUMENEP,p,77.63693453
41,29.0,KAB. SUMENEP,l_+_p_jumlah,13621
41,29.0,KAB. SUMENEP,l_+_p,81.59707662
41,30.0,KOTA KEDIRI,col_2,9
41,30.0,KOTA KEDIRI,l,2230.0
41,30.0,KOTA KEDIRI,p,2217.0
41,30.0,KOTA KEDIRI,l+p,4447
41,30.0,KOTA KEDIRI,l,2239.0
41,30.0,KOTA KEDIRI,p,2161.0
41,30.0,KOTA KEDIRI,l+p,4400
41,30.0,KOTA KEDIRI,l_jumlah,1637.0
41,30.0,KOTA KEDIRI,l,73.40807175
41,30.0,KOTA KEDIRI,p_jumlah,1632.0
41,30.0,KOTA KEDIRI,p,73.61299053
41,30.0,KOTA KEDIRI,l_+_p_jumlah,3269
41,30.0,KOTA KEDIRI,l_+_p,73.51023162
41,30.0,KOTA KEDIRI,l_jumlah,1641.0
41,30.0,KOTA KEDIRI,l,73.58744395
41,30.0,KOTA KEDIRI,p_jumlah,1645.0
41,30.0,KOTA KEDIRI,p,74.19936852
41,30.0,KOTA KEDIRI,l_+_p_jumlah,3286
41,30.0,KOTA KEDIRI,l_+_p,73.89251181
41,30.0,KOTA KEDIRI,l_jumlah,1657.0
41,30.0,KOTA KEDIRI,l,74.00625279
41,30.0,KOTA KEDIRI,p_jumlah,1701.0
41,30.0,KOTA KEDIRI,p,78.71355854
41,30.0,KOTA KEDIRI,l_+_p_jumlah,3358
41,30.0,KOTA KEDIRI,l_+_p,76.31818182
41,30.0,KOTA KEDIRI,l_jumlah,1641.0
41,30.0,KOTA KEDIRI,l,73.29164806
41,30.0,KOTA KEDIRI,p_jumlah,1706.0
41,30.0,KOTA KEDIRI,p,78.9449329
41,30.0,KOTA KEDIRI,l_+_p_jumlah,3347
41,30.0,KOTA KEDIRI,l_+_p,76.06818182
41,30.0,KOTA KEDIRI,l_jumlah,1639.0
41,30.0,KOTA KEDIRI,l,73.49775785
41,30.0,KOTA KEDIRI,p_jumlah,1642.0
41,30.0,KOTA KEDIRI,p,74.06405052
41,30.0,KOTA KEDIRI,l_+_p_jumlah,3281
41,30.0,KOTA KEDIRI,l_+_p,73.78007646
41,31.0,KOTA BLITAR,col_2,3
41,31.0,KOTA BLITAR,l,1074.0
41,31.0,KOTA BLITAR,p,1093.0
41,31.0,KOTA BLITAR,l+p,2167
41,31.0,KOTA BLITAR,l,1093.0
41,31.0,KOTA BLITAR,p,1046.0
41,31.0,KOTA BLITAR,l+p,2139
41,31.0,KOTA BLITAR,l_jumlah,1157.0
41,31.0,KOTA BLITAR,l,107.7281192
41,31.0,KOTA BLITAR,p_jumlah,1155.0
41,31.0,KOTA BLITAR,p,105.6724611
41,31.0,KOTA BLITAR,l_+_p_jumlah,2312
41,31.0,KOTA BLITAR,l_+_p,106.6912783
41,31.0,KOTA BLITAR,l_jumlah,1151.0
41,31.0,KOTA BLITAR,l,107.16946
41,31.0,KOTA BLITAR,p_jumlah,1153.0
41,31.0,KOTA BLITAR,p,105.4894785
41,31.0,KOTA BLITAR,l_+_p_jumlah,2304
41,31.0,KOTA BLITAR,l_+_p,106.3221043
41,31.0,KOTA BLITAR,l_jumlah,1144.0
41,31.0,KOTA BLITAR,l,104.6660567
41,31.0,KOTA BLITAR,p_jumlah,1158.0
41,31.0,KOTA BLITAR,p,110.707457
41,31.0,KOTA BLITAR,l_+_p_jumlah,2302
41,31.0,KOTA BLITAR,l_+_p,107.6203834
41,31.0,KOTA BLITAR,l_jumlah,1144.0
41,31.0,KOTA BLITAR,l,104.6660567
41,31.0,KOTA BLITAR,p_jumlah,1158.0
41,31.0,KOTA BLITAR,p,110.707457
41,31.0,KOTA BLITAR,l_+_p_jumlah,2302
41,31.0,KOTA BLITAR,l_+_p,107.6203834
41,31.0,KOTA BLITAR,l_jumlah,1151.0
41,31.0,KOTA BLITAR,l,107.16946
41,31.0,KOTA BLITAR,p_jumlah,1153.0
41,31.0,KOTA BLITAR,p,105.4894785
41,31.0,KOTA BLITAR,l_+_p_jumlah,2304
41,31.0,KOTA BLITAR,l_+_p,106.3221043
41,32.0,KOTA MALANG,col_2,16
41,32.0,KOTA MALANG,l,5761.0
41,32.0,KOTA MALANG,p,5839.0
41,32.0,KOTA MALANG,l+p,11600
41,32.0,KOTA MALANG,l,5832.0
41,32.0,KOTA MALANG,p,5636.0
41,32.0,KOTA MALANG,l+p,11468
41,32.0,KOTA MALANG,l_jumlah,5472.0
41,32.0,KOTA MALANG,l,94.98350981
41,32.0,KOTA MALANG,p_jumlah,5347.0
41,32.0,KOTA MALANG,p,91.57389964
41,32.0,KOTA MALANG,l_+_p_jumlah,10819
41,32.0,KOTA MALANG,l_+_p,93.26724138
41,32.0,KOTA MALANG,l_jumlah,5428.0
41,32.0,KOTA MALANG,l,94.21975352
41,32.0,KOTA MALANG,p_jumlah,5351.0
41,32.0,KOTA MALANG,p,91.64240452
41,32.0,KOTA MALANG,l_+_p_jumlah,10779
41,32.0,KOTA MALANG,l_+_p,92.92241379
41,32.0,KOTA MALANG,l_jumlah,5412.0
41,32.0,KOTA MALANG,l,92.79835391
41,32.0,KOTA MALANG,p_jumlah,5262.0
41,32.0,KOTA MALANG,p,93.36408801
41,32.0,KOTA MALANG,l_+_p_jumlah,10674
41,32.0,KOTA MALANG,l_+_p,93.07638647
41,32.0,KOTA MALANG,l_jumlah,5378.0
41,32.0,KOTA MALANG,l,92.21536351
41,32.0,KOTA MALANG,p_jumlah,5134.0
41,32.0,KOTA MALANG,p,91.09297374
41,32.0,KOTA MALANG,l_+_p_jumlah,10512
41,32.0,KOTA MALANG,l_+_p,91.66376003
41,32.0,KOTA MALANG,l_jumlah,5372.0
41,32.0,KOTA MALANG,l,93.24770005
41,32.0,KOTA MALANG,p_jumlah,5339.0
41,32.0,KOTA MALANG,p,91.43688988
41,32.0,KOTA MALANG,l_+_p_jumlah,10711
41,32.0,KOTA MALANG,l_+_p,92.3362069
41,33.0,KOTA PROBOLINGGO,col_2,6
41,33.0,KOTA PROBOLINGGO,l,1896.0
41,33.0,KOTA PROBOLINGGO,p,1924.0
41,33.0,KOTA PROBOLINGGO,l+p,3820
41,33.0,KOTA PROBOLINGGO,l,1939.0
41,33.0,KOTA PROBOLINGGO,p,1818.0
41,33.0,KOTA PROBOLINGGO,l+p,3757
41,33.0,KOTA PROBOLINGGO,l_jumlah,1646.0
41,33.0,KOTA PROBOLINGGO,l,86.81434599
41,33.0,KOTA PROBOLINGGO,p_jumlah,1632.0
41,33.0,KOTA PROBOLINGGO,p,84.82328482
41,33.0,KOTA PROBOLINGGO,l_+_p_jumlah,3278
41,33.0,KOTA PROBOLINGGO,l_+_p,85.81151832
41,33.0,KOTA PROBOLINGGO,l_jumlah,1676.0
41,33.0,KOTA PROBOLINGGO,l,88.39662447
41,33.0,KOTA PROBOLINGGO,p_jumlah,1676.0
41,33.0,KOTA PROBOLINGGO,p,87.11018711
41,33.0,KOTA PROBOLINGGO,l_+_p_jumlah,3352
41,33.0,KOTA PROBOLINGGO,l_+_p,87.7486911
41,33.0,KOTA PROBOLINGGO,l_jumlah,1795.0
41,33.0,KOTA PROBOLINGGO,l,92.57349149
41,33.0,KOTA PROBOLINGGO,p_jumlah,1776.0
41,33.0,KOTA PROBOLINGGO,p,97.68976898
41,33.0,KOTA PROBOLINGGO,l_+_p_jumlah,3571
41,33.0,KOTA PROBOLINGGO,l_+_p,95.04924142
41,33.0,KOTA PROBOLINGGO,l_jumlah,1783.0
41,33.0,KOTA PROBOLINGGO,l,91.95461578
41,33.0,KOTA PROBOLINGGO,p_jumlah,1731.0
41,33.0,KOTA PROBOLINGGO,p,95.21452145
41,33.0,KOTA PROBOLINGGO,l_+_p_jumlah,3514
41,33.0,KOTA PROBOLINGGO,l_+_p,93.53207346
41,33.0,KOTA PROBOLINGGO,l_jumlah,1701.0
41,33.0,KOTA PROBOLINGGO,l,89.71518987
41,33.0,KOTA PROBOLINGGO,p_jumlah,1693.0
41,33.0,KOTA PROBOLINGGO,p,87.99376299
41,33.0,KOTA PROBOLINGGO,l_+_p_jumlah,3394
41,33.0,KOTA PROBOLINGGO,l_+_p,88.84816754
41,34.0,KOTA PASURUAN,col_2,8
41,34.0,KOTA PASURUAN,l,1743.0
41,34.0,KOTA PASURUAN,p,1743.0
41,34.0,KOTA PASURUAN,l+p,3486
41,34.0,KOTA PASURUAN,l,1765.0
41,34.0,KOTA PASURUAN,p,1671.0
41,34.0,KOTA PASURUAN,l+p,3436
41,34.0,KOTA PASURUAN,l_jumlah,1423.0
41,34.0,KOTA PASURUAN,l,81.64084911
41,34.0,KOTA PASURUAN,p_jumlah,1353.0
41,34.0,KOTA PASURUAN,p,77.62478485
41,34.0,KOTA PASURUAN,l_+_p_jumlah,2776
41,34.0,KOTA PASURUAN,l_+_p,79.63281698
41,34.0,KOTA PASURUAN,l_jumlah,1457.0
41,34.0,KOTA PASURUAN,l,83.59150889
41,34.0,KOTA PASURUAN,p_jumlah,1370.0
41,34.0,KOTA PASURUAN,p,78.60011474
41,34.0,KOTA PASURUAN,l_+_p_jumlah,2827
41,34.0,KOTA PASURUAN,l_+_p,81.09581182
41,34.0,KOTA PASURUAN,l_jumlah,1447.0
41,34.0,KOTA PASURUAN,l,81.98300283
41,34.0,KOTA PASURUAN,p_jumlah,1359.0
41,34.0,KOTA PASURUAN,p,81.32854578
41,34.0,KOTA PASURUAN,l_+_p_jumlah,2806
41,34.0,KOTA PASURUAN,l_+_p,81.66472643
41,34.0,KOTA PASURUAN,l_jumlah,1478.0
41,34.0,KOTA PASURUAN,l,83.73937677
41,34.0,KOTA PASURUAN,p_jumlah,1320.0
41,34.0,KOTA PASURUAN,p,78.994614
41,34.0,KOTA PASURUAN,l_+_p_jumlah,2798
41,34.0,KOTA PASURUAN,l_+_p,81.43189756
41,34.0,KOTA PASURUAN,l_jumlah,1467.0
41,34.0,KOTA PASURUAN,l,84.16523236
41,34.0,KOTA PASURUAN,p_jumlah,1385.0
41,34.0,KOTA PASURUAN,p,79.46069994
41,34.0,KOTA PASURUAN,l_+_p_jumlah,2852
41,34.0,KOTA PASURUAN,l_+_p,81.81296615
41,35.0,KOTA MOJOKERTO,col_2,6
41,35.0,KOTA MOJOKERTO,l,917.0
41,35.0,KOTA MOJOKERTO,p,935.0
41,35.0,KOTA MOJOKERTO,l+p,1852
41,35.0,KOTA MOJOKERTO,l,940.0
41,35.0,KOTA MOJOKERTO,p,892.0
41,35.0,KOTA MOJOKERTO,l+p,1832
41,35.0,KOTA MOJOKERTO,l_jumlah,962.0
41,35.0,KOTA MOJOKERTO,l,104.9073064
41,35.0,KOTA MOJOKERTO,p_jumlah,928.0
41,35.0,KOTA MOJOKERTO,p,99.2513369
41,35.0,KOTA MOJOKERTO,l_+_p_jumlah,1890
41,35.0,KOTA MOJOKERTO,l_+_p,102.0518359
41,35.0,KOTA MOJOKERTO,l_jumlah,948.0
41,35.0,KOTA MOJOKERTO,l,103.3805889
41,35.0,KOTA MOJOKERTO,p_jumlah,942.0
41,35.0,KOTA MOJOKERTO,p,100.7486631
41,35.0,KOTA MOJOKERTO,l_+_p_jumlah,1890
41,35.0,KOTA MOJOKERTO,l_+_p,102.0518359
41,35.0,KOTA MOJOKERTO,l_jumlah,946.0
41,35.0,KOTA MOJOKERTO,l,100.6382979
41,35.0,KOTA MOJOKERTO,p_jumlah,940.0
41,35.0,KOTA MOJOKERTO,p,105.3811659
41,35.0,KOTA MOJOKERTO,l_+_p_jumlah,1886
41,35.0,KOTA MOJOKERTO,l_+_p,102.9475983
41,35.0,KOTA MOJOKERTO,l_jumlah,949.0
41,35.0,KOTA MOJOKERTO,l,100.9574468
41,35.0,KOTA MOJOKERTO,p_jumlah,936.0
41,35.0,KOTA MOJOKERTO,p,104.9327354
41,35.0,KOTA MOJOKERTO,l_+_p_jumlah,1885
41,35.0,KOTA MOJOKERTO,l_+_p,102.8930131
41,35.0,KOTA MOJOKERTO,l_jumlah,948.0
41,35.0,KOTA MOJOKERTO,l,103.3805889
41,35.0,KOTA MOJOKERTO,p_jumlah,941.0
41,35.0,KOTA MOJOKERTO,p,100.6417112
41,35.0,KOTA MOJOKERTO,l_+_p_jumlah,1889
41,35.0,KOTA MOJOKERTO,l_+_p,101.9978402
41,36.0,KOTA MADIUN,col_2,6
41,36.0,KOTA MADIUN,l,1323.0
41,36.0,KOTA MADIUN,p,1380.0
41,36.0,KOTA MADIUN,l+p,2703
41,36.0,KOTA MADIUN,l,1370.0
41,36.0,KOTA MADIUN,p,1302.0
41,36.0,KOTA MADIUN,l+p,2672
41,36.0,KOTA MADIUN,l_jumlah,1394.0
41,36.0,KOTA MADIUN,l,105.3665911
41,36.0,KOTA MADIUN,p_jumlah,1456.0
41,36.0,KOTA MADIUN,p,105.5072464
41,36.0,KOTA MADIUN,l_+_p_jumlah,2850
41,36.0,KOTA MADIUN,l_+_p,105.4384018
41,36.0,KOTA MADIUN,l_jumlah,1371.0
41,36.0,KOTA MADIUN,l,103.6281179
41,36.0,KOTA MADIUN,p_jumlah,1447.0
41,36.0,KOTA MADIUN,p,104.8550725
41,36.0,KOTA MADIUN,l_+_p_jumlah,2818
41,36.0,KOTA MADIUN,l_+_p,104.254532
41,36.0,KOTA MADIUN,l_jumlah,1354.0
41,36.0,KOTA MADIUN,l,98.83211679
41,36.0,KOTA MADIUN,p_jumlah,1359.0
41,36.0,KOTA MADIUN,p,104.3778802
41,36.0,KOTA MADIUN,l_+_p_jumlah,2713
41,36.0,KOTA MADIUN,l_+_p,101.5344311
41,36.0,KOTA MADIUN,l_jumlah,1353.0
41,36.0,KOTA MADIUN,l,98.75912409
41,36.0,KOTA MADIUN,p_jumlah,1359.0
41,36.0,KOTA MADIUN,p,104.3778802
41,36.0,KOTA MADIUN,l_+_p_jumlah,2712
41,36.0,KOTA MADIUN,l_+_p,101.497006
41,36.0,KOTA MADIUN,l_jumlah,1371.0
41,36.0,KOTA MADIUN,l,103.6281179
41,36.0,KOTA MADIUN,p_jumlah,1447.0
41,36.0,KOTA MADIUN,p,104.8550725
41,36.0,KOTA MADIUN,l_+_p_jumlah,2818
41,36.0,KOTA MADIUN,l_+_p,104.254532
41,37.0,KOTA SURABAYA,col_2,63
41,37.0,KOTA SURABAYA,l,17735.0
41,37.0,KOTA SURABAYA,p,18114.0
41,37.0,KOTA SURABAYA,l+p,35849
41,37.0,KOTA SURABAYA,l,18150.0
41,37.0,KOTA SURABAYA,p,17329.0
41,37.0,KOTA SURABAYA,l+p,35479
41,37.0,KOTA SURABAYA,l_jumlah,18204.0
41,37.0,KOTA SURABAYA,l,102.6444883
41,37.0,KOTA SURABAYA,p_jumlah,18239.0
41,37.0,KOTA SURABAYA,p,100.690074
41,37.0,KOTA SURABAYA,l_+_p_jumlah,36443
41,37.0,KOTA SURABAYA,l_+_p,101.65695
41,37.0,KOTA SURABAYA,l_jumlah,18203.0
41,37.0,KOTA SURABAYA,l,102.6388497
41,37.0,KOTA SURABAYA,p_jumlah,18284.0
41,37.0,KOTA SURABAYA,p,100.9385006
41,37.0,KOTA SURABAYA,l_+_p_jumlah,36487
41,37.0,KOTA SURABAYA,l_+_p,101.779687
41,37.0,KOTA SURABAYA,l_jumlah,18355.0
41,37.0,KOTA SURABAYA,l,101.1294766
41,37.0,KOTA SURABAYA,p_jumlah,17947.0
41,37.0,KOTA SURABAYA,p,103.5662762
41,37.0,KOTA SURABAYA,l_+_p_jumlah,36302
41,37.0,KOTA SURABAYA,l_+_p,102.3196821
41,37.0,KOTA SURABAYA,l_jumlah,18364.0
41,37.0,KOTA SURABAYA,l,101.1790634
41,37.0,KOTA SURABAYA,p_jumlah,17948.0
41,37.0,KOTA SURABAYA,p,103.5720469
41,37.0,KOTA SURABAYA,l_+_p_jumlah,36312
41,37.0,KOTA SURABAYA,l_+_p,102.3478678
41,37.0,KOTA SURABAYA,l_jumlah,18218.0
41,37.0,KOTA SURABAYA,l,102.7234282
41,37.0,KOTA SURABAYA,p_jumlah,18251.0
41,37.0,KOTA SURABAYA,p,100.7563211
41,37.0,KOTA SURABAYA,l_+_p_jumlah,36469
41,37.0,KOTA SURABAYA,l_+_p,101.7294764
41,38.0,KOTA BATU,col_2,5
41,38.0,KOTA BATU,l,1571.0
41,38.0,KOTA BATU,p,1553.0
41,38.0,KOTA BATU,l+p,3124
41,38.0,KOTA BATU,l,1588.0
41,38.0,KOTA BATU,p,1498.0
41,38.0,KOTA BATU,l+p,3086
41,38.0,KOTA BATU,l_jumlah,1222.0
41,38.0,KOTA BATU,l,77.78485041
41,38.0,KOTA BATU,p_jumlah,1171.0
41,38.0,KOTA BATU,p,75.40244688
41,38.0,KOTA BATU,l_+_p_jumlah,2393
41,38.0,KOTA BATU,l_+_p,76.60051216
41,38.0,KOTA BATU,l_jumlah,1291.0
41,38.0,KOTA BATU,l,82.17695735
41,38.0,KOTA BATU,p_jumlah,1232.0
41,38.0,KOTA BATU,p,79.3303284
41,38.0,KOTA BATU,l_+_p_jumlah,2523
41,38.0,KOTA BATU,l_+_p,80.76184379
41,38.0,KOTA BATU,l_jumlah,1272.0
41,38.0,KOTA BATU,l,80.10075567
41,38.0,KOTA BATU,p_jumlah,1266.0
41,38.0,KOTA BATU,p,84.51268358
41,38.0,KOTA BATU,l_+_p_jumlah,2538
41,38.0,KOTA BATU,l_+_p,82.24238496
41,38.0,KOTA BATU,l_jumlah,1241.0
41,38.0,KOTA BATU,l,78.14861461
41,38.0,KOTA BATU,p_jumlah,1256.0
41,38.0,KOTA BATU,p,83.84512684
41,38.0,KOTA BATU,l_+_p_jumlah,2497
41,38.0,KOTA BATU,l_+_p,80.91380428
41,38.0,KOTA BATU,l_jumlah,1284.0
41,38.0,KOTA BATU,l,81.73138129
41,38.0,KOTA BATU,p_jumlah,1222.0
41,38.0,KOTA BATU,p,78.68641339
41,38.0,KOTA BATU,l_+_p_jumlah,2506
41,38.0,KOTA BATU,l_+_p,80.21766965
42,1.0,KAB. PACITAN,col_2,24.0
42,1.0,KAB. PACITAN,l,3388.0
42,1.0,KAB. PACITAN,p,3358.0
42,1.0,KAB. PACITAN,l+p,6746.0
42,1.0,KAB. PACITAN,l,3433.0
42,1.0,KAB. PACITAN,p,3216.0
42,1.0,KAB. PACITAN,l+p,6649.0
42,1.0,KAB. PACITAN,p,3429.0
42,1.0,KAB. PACITAN,l_jumlah,2076.0
42,1.0,KAB. PACITAN,l,60.47189047
42,1.0,KAB. PACITAN,p_jumlah,1891.0
42,1.0,KAB. PACITAN,p,58.79975124
42,1.0,KAB. PACITAN,l_+_p_jumlah,3967
42,1.0,KAB. PACITAN,l_+_p,59.66310723
42,1.0,KAB. PACITAN,l_jumlah,2265.0
42,1.0,KAB. PACITAN,l,65.97727935
42,1.0,KAB. PACITAN,p_jumlah,2041.0
42,1.0,KAB. PACITAN,p,63.46393035
42,1.0,KAB. PACITAN,l_+_p_jumlah,4306
42,1.0,KAB. PACITAN,l_+_p,64.76161829
42,1.0,KAB. PACITAN,l_jumlah,2455.0
42,1.0,KAB. PACITAN,l,71.51179726
42,1.0,KAB. PACITAN,p_jumlah,2237.0
42,1.0,KAB. PACITAN,p,69.55845771
42,1.0,KAB. PACITAN,l_+_p_jumlah,4692
42,1.0,KAB. PACITAN,l_+_p,70.56700256
42,1.0,KAB. PACITAN,l,0
42,1.0,KAB. PACITAN,p,0
42,1.0,KAB. PACITAN,l_+_p_jumlah,0
42,1.0,KAB. PACITAN,l_+_p,0
42,1.0,KAB. PACITAN,p_jumlah,3161.0
42,1.0,KAB. PACITAN,p,92.18431029
42,1.0,KAB. PACITAN,l,59.10643082
42,1.0,KAB. PACITAN,p,59.71391104
42,1.0,KAB. PACITAN,l_+_p,68.26062271
42,2.0,KAB. PONOROGO,col_2,32.0
42,2.0,KAB. PONOROGO,l,5831.0
42,2.0,KAB. PONOROGO,p,5882.0
42,2.0,KAB. PONOROGO,l+p,11713.0
42,2.0,KAB. PONOROGO,l,5930.0
42,2.0,KAB. PONOROGO,p,5637.0
42,2.0,KAB. PONOROGO,l+p,11567.0
42,2.0,KAB. PONOROGO,p,5817.0
42,2.0,KAB. PONOROGO,l_jumlah,3805.0
42,2.0,KAB. PONOROGO,l,64.16526138
42,2.0,KAB. PONOROGO,p_jumlah,3515.0
42,2.0,KAB. PONOROGO,p,62.35586305
42,2.0,KAB. PONOROGO,l_+_p_jumlah,7320
42,2.0,KAB. PONOROGO,l_+_p,63.28347886
42,2.0,KAB. PONOROGO,l_jumlah,3802.0
42,2.0,KAB. PONOROGO,l,64.11467116
42,2.0,KAB. PONOROGO,p_jumlah,3559.0
42,2.0,KAB. PONOROGO,p,63.13642008
42,2.0,KAB. PONOROGO,l_+_p_jumlah,7361
42,2.0,KAB. PONOROGO,l_+_p,63.63793551
42,2.0,KAB. PONOROGO,l_jumlah,4071.0
42,2.0,KAB. PONOROGO,l,68.65092749
42,2.0,KAB. PONOROGO,p_jumlah,3689.0
42,2.0,KAB. PONOROGO,p,65.44261132
42,2.0,KAB. PONOROGO,l_+_p_jumlah,7760
42,2.0,KAB. PONOROGO,l_+_p,67.08740382
42,2.0,KAB. PONOROGO,l,0
42,2.0,KAB. PONOROGO,p,0
42,2.0,KAB. PONOROGO,l_+_p_jumlah,0
42,2.0,KAB. PONOROGO,l_+_p,0
42,2.0,KAB. PONOROGO,p_jumlah,5338.0
42,2.0,KAB. PONOROGO,p,91.76551487
42,2.0,KAB. PONOROGO,l,57.56215118
42,2.0,KAB. PONOROGO,p,58.67107833
42,2.0,KAB. PONOROGO,l_+_p,66.66226114
42,3.0,KAB. TRENGGALEK,col_2,22.0
42,3.0,KAB. TRENGGALEK,l,4666.0
42,3.0,KAB. TRENGGALEK,p,4652.0
42,3.0,KAB. TRENGGALEK,l+p,9318.0
42,3.0,KAB. TRENGGALEK,l,4694.0
42,3.0,KAB. TRENGGALEK,p,4511.0
42,3.0,KAB. TRENGGALEK,l+p,9205.0
42,3.0,KAB. TRENGGALEK,p,4704.0
42,3.0,KAB. TRENGGALEK,l_jumlah,3121.0
42,3.0,KAB. TRENGGALEK,l,66.48913507
42,3.0,KAB. TRENGGALEK,p_jumlah,3043.0
42,3.0,KAB. TRENGGALEK,p,67.45732654
42,3.0,KAB. TRENGGALEK,l_+_p_jumlah,6164
42,3.0,KAB. TRENGGALEK,l_+_p,66.96360674
